STOP_ID, LONGITUDE, LATITUDE, OBJECTID
"6995",144.813575,-37.789297,14993
"47591",144.807249,-37.79701,17277
"47592",144.807265,-37.796443,17278
"6866",144.811518,-37.788565,13091
"21817",144.806098,-37.798278,7879
"21816",144.805879,-37.7984,7878
"1489",144.818075,-37.775656,3956
"4693",144.812926,-37.78395,12908
"5012",144.812885,-37.783814,18146
"3271",144.817207,-37.775829,16482
"47608",144.809819,-37.788407,17296
"6865",144.808225,-37.788197,13090
"21818",144.80217,-37.799015,7880
"21819",144.802153,-37.798808,7881
"3270",144.814843,-37.775542,12741
"1435",144.814411,-37.775173,3502
"4694",144.809395,-37.783551,12919
"5011",144.80899,-37.783444,18135
"47609",144.806242,-37.788043,17297
"6864",144.805259,-37.787872,13089
"5010",144.806794,-37.783205,16221
"21821",144.798252,-37.798627,7884
"4695",144.806609,-37.783301,12925
"21820",144.79792,-37.798702,7883
"3269",144.810431,-37.775009,12740
"6863",144.802939,-37.78763,13088
"5009",144.805254,-37.783059,16209
"1434",144.809762,-37.774582,3498
"47610",144.802598,-37.787642,17299
"4696",144.804245,-37.783014,12926
"47595",144.798429,-37.793412,17281
"47597",144.799642,-37.791182,17283
"47596",144.799074,-37.791208,17282
"21823",144.795285,-37.79758,7886
"6862",144.800823,-37.787365,13087
"21822",144.794997,-37.797692,7885
"47618",144.773292,-37.781531,17307
"47617",144.772766,-37.782413,17306
"21802",144.771245,-37.785052,7867
"21804",144.771206,-37.785214,7868
"21805",144.77082,-37.787099,7869
"21610",144.770593,-37.787085,7314
"21806",144.770778,-37.789225,7870
"21608",144.770558,-37.789392,7311
"21807",144.76824,-37.790952,7871
"21605",144.768105,-37.790886,7309
"46435",144.757742,-37.78211,10507
"46436",144.757872,-37.782311,10508
"40298",144.767051,-37.792704,11901
"40307",144.766962,-37.792649,11912
"47613",144.754145,-37.781294,17302
"40302",144.757614,-37.785577,11907
"40306",144.764477,-37.792584,11911
"40303",144.757652,-37.786587,11908
"40299",144.76437,-37.792744,11902
"40304",144.760159,-37.788933,11909
"40301",144.759911,-37.788874,11906
"40305",144.761816,-37.791199,11910
"40300",144.761381,-37.790966,11905
"48541",144.75421,-37.787017,12465
"48540",144.753841,-37.787939,12464
"51393",144.746445,-37.783967,15675
"22345",144.742152,-37.780272,7605
"48431",144.752081,-37.798818,12419
"48439",144.752407,-37.800059,12427
"22344",144.746729,-37.795174,7604
"3906",144.896986,-37.801098,14855
"5887",144.895675,-37.800489,11199
